customer_id,location,device_type,purchase_history,time_on_site,competitor_price,recommended_price,ethnicity,gender
CUST2071,rural,mobile,28,52.94,704.89,785.31,White,Male
CUST2072,suburban,desktop,8,26.59,326.98,311.59,Asian,Female
CUST2073,urban,mobile,32,25.31,392.28,446.81,White,Female
CUST2074,rural,desktop,48,3.1,851.32,912.03,Black,Female
CUST2075,rural,desktop,28,30.38,785.62,809.81,Asian,Male
CUST2076,rural,mobile,12,33.7,396.19,383.5,White,Male
CUST2077,urban,mobile,20,33.97,580.56,604.96,Hispanic,Female
CUST2078,suburban,mobile,20,42.71,155.51,182.69,White,Female
CUST2079,rural,desktop,4,11.47,287.87,319.82,White,Non-binary
CUST2080,rural,desktop,9,15.88,537.24,604.49,Hispanic,Male
CUST2081,urban,desktop,5,48.83,177.38,200.82,Hispanic,Female
CUST2082,urban,mobile,12,56.88,859,855.96,White,Male
CUST2083,suburban,desktop,0,9.02,746.21,819.53,White,Female
CUST2084,rural,desktop,19,30.36,949.27,953.85,White,Female
CUST2085,suburban,desktop,46,13.64,724.12,809.86,White,Non-binary
CUST2086,suburban,desktop,45,4.54,946.36,981.93,Other,Non-binary
CUST2087,urban,mobile,7,20.2,599.06,610.88,Black,Male
CUST2088,suburban,mobile,9,9.48,640.2,705.03,White,Female
CUST2089,rural,desktop,8,42.89,979.27,1079.27,Hispanic,Female
CUST2090,urban,desktop,48,32.49,677.92,756.51,White,Female
CUST2091,rural,mobile,40,9.49,127.71,173.75,White,Male
CUST2092,rural,mobile,2,1.55,751.42,704.25,Hispanic,Female
CUST2093,urban,mobile,10,48.68,914.92,973.08,Hispanic,Non-binary
CUST2094,suburban,mobile,11,11.4,816.02,841.84,Hispanic,Male
CUST2095,urban,mobile,9,36.77,625.45,582.77,Black,Male
CUST2096,rural,desktop,24,20.88,704.17,672.72,Asian,Male
CUST2097,suburban,desktop,48,35.54,991.17,949.14,White,Female
CUST2098,suburban,mobile,48,19.62,181.6,250.34,Black,Male
CUST2099,rural,mobile,24,6.13,700.52,662.74,Other,Non-binary
CUST2100,urban,mobile,10,14.15,355.06,362.28,White,Female
CUST2101,rural,mobile,35,12.1,676.08,723.26,Asian,Female
CUST2102,suburban,desktop,38,26.25,646.86,690.09,White,Female
CUST2103,urban,desktop,25,39.84,238.11,273.96,White,Male
CUST2104,suburban,mobile,13,16.56,286.07,312.37,Asian,Non-binary
CUST2105,rural,desktop,38,1.71,659.47,712.53,White,Female
CUST2106,urban,desktop,39,31.62,215.41,280.68,Black,Non-binary
CUST2107,rural,desktop,0,36.74,338.66,331.74,White,Female
CUST2108,rural,mobile,3,57.81,851.72,918.79,Hispanic,Female
CUST2109,urban,desktop,29,35.78,394.38,428.49,White,Male
CUST2110,rural,mobile,11,28.8,539.25,530.72,White,Female
CUST2111,urban,mobile,34,34.83,947.03,1014.54,White,Female
CUST2112,urban,mobile,12,55.75,304.43,302.28,Hispanic,Female
CUST2113,urban,mobile,30,49.87,450.66,523.67,Asian,Female
CUST2114,rural,mobile,37,20.06,645.81,689.98,Asian,Male
CUST2115,suburban,mobile,42,15,779.81,869.13,White,Non-binary
CUST2116,urban,mobile,22,16.5,911.49,846.6,White,Non-binary
CUST2117,suburban,desktop,3,30.76,923.93,904.69,White,Male
CUST2118,suburban,desktop,15,44.9,798.98,797.17,Black,Non-binary
CUST2119,urban,mobile,6,30.69,305.5,334.35,White,Male
CUST2120,rural,desktop,21,5,122.33,149.69,Other,Female
CUST2121,rural,desktop,28,43.69,445.4,457.1,Asian,Male
CUST2122,suburban,desktop,10,48.55,227.39,253.29,White,Non-binary
CUST2123,rural,mobile,32,18.08,739.35,812.85,White,Male
CUST2124,suburban,desktop,28,40.18,695.02,803.64,Asian,Female
CUST2125,rural,desktop,38,26.17,139.57,213.42,White,Male
CUST2126,suburban,desktop,11,53.46,852.93,796.43,White,Male
CUST2127,suburban,mobile,6,50.87,323.87,341.68,White,Female
CUST2128,urban,mobile,38,32,489,550.38,Black,Male
CUST2129,rural,desktop,41,41.8,701.14,714.36,Asian,Female
CUST2130,suburban,mobile,47,53.12,486.48,549.63,White,Non-binary
CUST2131,urban,mobile,25,30.25,497.16,584.28,White,Female
CUST2132,urban,mobile,39,19.48,159.07,209.8,White,Female
CUST2133,suburban,desktop,8,45.47,461.3,501.88,Asian,Male
CUST2134,suburban,desktop,40,13.98,788.36,935.39,White,Male
CUST2135,suburban,mobile,33,23.92,923.66,1030.37,White,Female
CUST2136,rural,desktop,44,52.08,472.15,464.44,Hispanic,Male
CUST2137,urban,mobile,12,43.74,481.23,483.98,Other,Non-binary
CUST2138,suburban,desktop,35,24.82,732.36,704.78,Other,Male
CUST2139,urban,desktop,24,13.67,948.49,888.17,Hispanic,Non-binary
CUST2140,rural,desktop,23,22,340.35,336.5,White,Male
CUST2141,rural,desktop,43,17.76,496.13,559.75,White,Female
CUST2142,suburban,mobile,16,11.39,816.38,891.63,White,Male
CUST2143,suburban,desktop,1,44.86,648.72,696.32,White,Male
CUST2144,urban,mobile,12,15.87,199.53,223.49,Other,Female
CUST2145,suburban,desktop,30,27.8,664.96,772.87,Asian,Male
CUST2146,rural,desktop,28,23.77,268.07,312.54,Asian,Female
CUST2147,suburban,desktop,49,58.94,559.19,642.07,White,Female
CUST2148,urban,mobile,27,24.07,576.19,612.33,Hispanic,Male
CUST2149,suburban,desktop,26,5.72,888.58,862.41,Hispanic,Non-binary
CUST2150,rural,mobile,14,6.3,516.24,572.64,White,Female
CUST2151,urban,mobile,30,35.85,351.5,376.57,Hispanic,Female
CUST2152,urban,desktop,39,36.36,307.87,376.44,White,Female
CUST2153,suburban,mobile,14,25.71,886.83,871.67,White,Female
CUST2154,rural,desktop,32,26.48,253.91,278.72,Asian,Male
CUST2155,urban,mobile,19,4.18,483.28,550.67,Asian,Male
CUST2156,urban,mobile,41,31.48,268.46,294.17,White,Female
CUST2157,urban,desktop,11,30.78,795.97,880.78,White,Male
CUST2158,urban,mobile,36,9.82,526.94,543.48,Other,Male
CUST2159,suburban,mobile,8,7.13,416.03,410.9,Asian,Female
CUST2160,suburban,desktop,22,8.29,424.99,413.93,Asian,Female
CUST2161,suburban,mobile,7,6.96,866.99,916.83,White,Male
CUST2162,suburban,desktop,31,36.97,598.4,596.8,White,Male
CUST2163,urban,mobile,47,12.59,746.08,777.99,White,Male
CUST2164,rural,desktop,13,15.83,907.33,879.1,White,Male
CUST2165,suburban,desktop,26,11.24,911.57,878.76,White,Male
CUST2166,rural,desktop,24,57.51,395.66,438.08,White,Male
CUST2167,suburban,mobile,,51.42,957.21,910.77,Black,Non-binary
CUST2168,urban,desktop,20,14.6,122.39,136.42,White,Female
CUST2169,suburban,desktop,44,20.33,439.15,459.49,Hispanic,Male
CUST2170,urban,desktop,30,13.38,906.22,959.95,White,Male
CUST2171,suburban,mobile,36,30.02,347.17,429.13,White,Female
CUST2172,urban,desktop,47,2.16,345.77,344.67,White,Male
CUST2173,urban,desktop,42,40.61,372.36,397.62,White,Female
CUST2174,rural,mobile,4,31.87,651.08,649.68,White,Non-binary
CUST2175,urban,mobile,12,54.02,494.5,499.67,Other,Female
CUST2176,rural,desktop,27,10.7,754.06,841.47,Asian,Male
CUST2177,urban,mobile,42,48.44,905.42,1022.55,White,Female
CUST2178,suburban,desktop,24,47.73,706.78,739.74,White,Non-binary
CUST2179,suburban,desktop,34,8.5,284.02,328.16,Black,Female
CUST2180,suburban,desktop,46,24.51,939.41,1067.24,Asian,Female
